0.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,0.0
293.0,296.058318441161,298.53659601392985,300.22429656767093,301.22445664038605,301.7531980218294,302.00667315940797,302.1180698828461,302.1632904619734,302.1803417444301,302.1863404940757,302.1883168369223,302.18892858724115,302.18910701658615,302.18915618650317,302.18916902002604,302.1891721998372,302.1891729493756,302.1891731177943,302.1891731539354,302.18917316135526,302.18917316281477,302.1891731630904,302.18917316314094,302.1891731631506,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631507,302.1891731631506,302.18917316314094,302.1891731630904,302.18917316281477,302.18917316135526,302.1891731539354,302.1891731177943,302.1891729493756,302.1891721998372,302.18916902002604,302.18915618650317,302.18910701658615,302.18892858724115,302.1883168369223,302.1863404940757,302.1803417444301,302.1632904619734,302.1180698828461,302.00667315940797,301.7531980218294,301.22445664038605,300.22429656767093,298.53659601392985,296.058318441161,293.0
293.0,299.1202428531869,304.07924379003055,307.455911535295,309.4567744442166,310.51445846218655,311.0214746864397,311.2442872926756,311.3347333044521,311.36883688276095,311.3808345226266,311.38478720028303,311.3860106853644,311.38636753650786,311.38646587359733,311.38649153978554,311.3864978991666,311.38649939818094,311.3864997350034,311.3864998072821,311.3864998221209,311.3864998250401,311.3864998255912,311.38649982569206,311.38649982571155,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.3864998257117,311.38649982571155,311.38649982569206,311.3864998255912,311.3864998250401,311.3864998221209,311.3864998072821,311.3864997350034,311.38649939818094,311.3864978991666,311.38649153978554,311.38646587359733,311.38636753650786,311.3860106853644,311.38478720028303,311.3808345226266,311.36883688276095,311.3347333044521,311.2442872926756,311.0214746864397,310.51445846218655,309.4567744442166,307.455911535295,304.07924379003055,299.1202428531869,293.0
293.0,302.1893817717863,309.63399740395647,314.70216424084964,317.70481438846645,319.2918429299787,320.052531855728,320.3867985497624,320.5224796595286,320.57363754624845,320.5916343529168,320.59756334792434,320.5993985362575,320.59993379399714,320.6000812927417,320.6001197898733,320.6001293283401,320.60013157670477,320.60013208190054,320.60013219031015,320.6001322125665,320.60013221694487,320.6001322177716,320.60013221792246,320.60013221795197,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795225,320.60013221795197,320.60013221792246,320.6001322177716,320.60013221694487,320.6001322125665,320.60013219031015,320.60013208190054,320.60013157670477,320.6001293283401,320.6001197898733,320.6000812927417,320.59993379399714,320.5993985362575,320.59756334792434,320.5916343529168,320.57363754624845,320.5224796595286,320.3867985497624,320.052531855728,319.2918429299787,317.70481438846645,314.70216424084964,309.63399740395647,302.1893817717863,293.0
293.0,305.26934886872226,315.20691555986593,321.9703758959824,325.9764370738274,328.09341141171734,329.10796975306766,329.55374755828564,329.7346781598759,329.80289333829325,329.82688971523356,329.8347949979455,329.8372418412695,329.83795548252954,329.8381521345822,329.8382034600565,329.8382161768785,329.8382191744047,329.83821984792803,329.838219992458,329.8382200221295,329.838220027967,329.8382200290693,329.8382200292697,329.8382200293094,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293098,329.8382200293094,329.8382200292697,329.8382200290693,329.838220027967,329.8382200221295,329.838219992458,329.83821984792803,329.8382191744047,329.8382161768785,329.8382034600565,329.8381521345822,329.83795548252954,329.8372418412695,329.8347949979455,329.82688971523356,329.80289333829325,329.7346781598759,329.55374755828564,329.10796975306766,328.09341141171734,325.9764370738274,321.9703758959824,315.20691555986593,305.26934886872226,293.0
293.0,308.36376553578526,320.8040639085145,329.2678705168993,334.2795025282144,336.9272214524397,338.19591017386875,338.75327459160115,338.9794736825552,339.06475006410875,339.0947465280216,339.1046280524622,339.1076864845742,339.10857847808,339.10882427217916,339.10888842249614,339.10890431669156,339.10890806312506,339.1089089049147,339.1089090855511,339.10890912263494,339.1089091299305,339.1089091313085,339.1089091315587,339.1089091316083,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316088,339.1089091316083,339.1089091315587,339.1089091313085,339.1089091299305,339.10890912263494,339.1089090855511,339.1089089049147,339.10890806312506,339.10890431669156,339.10888842249614,339.10882427217916,339.10857847808,339.1076864845742,339.1046280524622,339.0947465280216,339.06475006410875,338.9794736825552,338.75327459160115,338.19591017386875,336.9272214524397,334.2795025282144,329.2678705168993,320.8040639085145,308.36376553578526,293.0
293.0,311.4762634879869,326.4315173699642,336.6019758481105,342.62187000025693,345.80132732719176,347.32447051307696,347.9935150695163,348.2650060850697,348.3673484527273,348.40334561538594,348.41520331374545,348.41887324891746,348.4199435547619,348.42023847661875,348.4203154473503,348.42033451767935,348.42033901269997,348.42034002267866,348.42034023940397,348.42034028389634,348.42034029264926,348.4203402943025,348.42034029460285,348.42034029466214,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.4203402946629,348.42034029466214,348.42034029460285,348.4203402943025,348.42034029264926,348.42034028389634,348.42034023940397,348.42034002267866,348.42033901269997,348.42033451767935,348.4203154473503,348.42023847661875,348.4199435547619,348.41887324891746,348.41520331374545,348.40334561538594,348.3673484527273,348.2650060850697,347.9935150695163,347.32447051307696,345.80132732719176,342.62187000025693,336.6019758481105,326.4315173699642,311.4762634879869,293.0
293.0,314.6104873925212,332.09536246245364,343.98002427664517,351.0113977394566,354.7237791999609,356.5017626437548,357.2825983249439,357.59940893111576,357.71882286882493,357.7608214144582,357.7746551902361,357.77893652124317,357.7801850903478,357.7805291225056,357.7806189082611,357.7806411532178,357.78064639643713,357.7806475745112,357.7806478273043,357.7806478792005,357.78064788941,357.78064789133805,357.78064789168866,357.78064789175755,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.7806478917586,357.78064789175755,357.78064789168866,357.78064789133805,357.78064788941,357.7806478792005,357.7806478273043,357.7806475745112,357.78064639643713,357.7806411532178,357.7806189082611,357.7805291225056,357.7801850903478,357.77893652124317,357.7746551902361,357.7608214144582,357.71882286882493,357.59940893111576,357.2825983249439,356.5017626437548,354.7237791999609,351.0113977394566,343.98002427664517,332.09536246245364,314.6104873925212,293.0
293.0,317.7700975301638,337.8016996389805,351.409353734336,359.4559427597045,363.7026222669716,365.7358917815483,366.6286463573364,366.9908082035155,367.127300011883,367.1753006701507,367.19111038996596,367.19600298573107,367.19742975920195,367.1978228808685,367.19792547525293,367.1979508930552,367.1979568840144,367.19795823007337,367.1979585189091,367.19795857820384,367.1979585898686,367.1979585920714,367.1979585924722,367.19795859255066,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.197958592552,367.19795859255066,367.1979585924722,367.1979585920714,367.1979585898686,367.19795857820384,367.1979585189091,367.19795823007337,367.1979568840144,367.1979508930552,367.19792547525293,367.1978228808685,367.19742975920195,367.19600298573107,367.19111038996596,367.1753006701507,367.127300011883,366.9908082035155,366.6286463573364,365.7358917815483,363.7026222669716,359.4559427597045,351.409353734336,337.8016996389805,317.7700975301638,293.0
293.0,320.95877249593104,343.5566456331579,358.8973085857685,367.9633605828693,372.74589588129254,375.03495533230245,376.0397725703472,376.44732100185627,376.60089760023806,376.65490111486446,376.6726865989517,376.6781903018135,376.679795210194,376.680237397047,376.680352792613,376.6803813811911,376.68038811935816,376.68038963327416,376.68038995812344,376.6803900248106,376.6803900379296,376.6803900404067,376.6803900408575,376.68039004094555,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.6803900409474,376.68039004094555,376.6803900408575,376.6803900404067,376.6803900379296,376.6803900248106,376.68038995812344,376.68038963327416,376.68038811935816,376.6803813811911,376.680352792613,376.680237397047,376.679795210194,376.6781903018135,376.6726865989517,376.65490111486446,376.60089760023806,376.44732100185627,376.0397725703472,375.03495533230245,372.74589588129254,367.9633605828693,358.8973085857685,343.5566456331579,320.95877249593104,293.0
